X1,X2,X3
-0.04687848276184686,0.05502049253566066,-0.2751921375894121
-0.07293698512187644,0.03198230232151464,-0.1693670592201447
-0.041288279730430325,-0.0945800895535761,-0.10331300309960116
0.020898033313243723,0.06772216718214336,-0.014224055382630552
0.22994686907042627,-0.025652439322897083,0.10436409177708378
0.17929700892313355,0.31856226426324213,-0.018035940020715346
0.04153572202811587,0.22084659847510982,-0.09758982474018459
-0.023500496748394998,0.07736255394375402,0.03506514071953549
0.01772524985383945,0.22228436791364353,0.15053300389978147
-0.07743379223714819,-0.5277117385117525,0.062263529193240214
0.12894222201943165,-0.23739992715349686,-0.2144177901799033
-0.08105389749548567,0.057418392134159044,-0.2565064085125929
0.06704390295050622,-0.16551867934668413,-0.21652463140052866
0.04745510203717267,-0.06109119675628316,-0.26278126086696807
0.09550356466077074,-0.11968920997344301,-0.22262130981152023
0.11829637866841441,0.04709974415520853,0.007831422528111948
-0.07060395200567215,0.21517571801718322,0.05755329462972094
-0.12427142005962587,0.24891865235972616,0.1379250568769638
0.030939724364644552,0.09396732952703366,0.4021897932459638
0.19719189129957165,0.046953845050635115,0.4162768821784236
0.2025719188682149,0.26363140843340177,0.21368300948714014
0.21040548920759436,0.36530725317910734,0.07915672137204738
0.028957991178738512,0.1204638787352515,0.1745919227876203
0.09202481940471316,0.23699302804012298,0.17780937548741235
0.2272789281404284,0.05019808070494122,0.04892553012172238
0.153540479808638,0.18216485738710966,0.051057628557772836
-0.09926587413794109,0.17715715038530594,-0.021840667105200468
0.7063323734397233,-0.03732662547052252,0.004187701446812693
0.38851130921891114,0.324502301710231,0.08351497287468371
0.17338531181968342,0.43936168718737856,0.13523563985912693
0.1106666822783226,0.24678543598033142,-0.8482377627970624
-0.04232111166405904,0.3998771160189991,-0.49152590436863824
-0.09959732896409987,0.24016370485279212,-0.19535009161953004
-0.09181509022819218,0.15571622843396785,0.03507118881217636
-0.11732067792078726,-0.010059632118183393,0.05933115382694618
-0.3123165910181096,-0.21621522445115887,0.17419538157604142
-0.05412484236254833,-0.310791034135388,0.09310637362834207
-0.0067623741994302135,0.09435103918301682,0.05281553902914192
-0.017525421087677802,-0.0423246076499476,-0.0859333390321512
0.008078568825347852,-0.1097925496622378,-0.2193085513422523
-0.10249980218369603,0.10687791812258773,-0.5584089085475816
-0.07254712566024896,0.16087126367070725,-0.3403982379695102
-0.13691140809500063,0.21256160309926564,-0.12003925674190838
-0.1995626010991461,0.04004739000369824,-0.08656466381810533
-0.27797379386583587,0.01686488820581003,0.14636535537581863
-0.33443841308799926,-0.07257104034037484,0.044137447133214325
-0.2828194275380691,-0.27000122317211145,-0.08453128011088151
-0.19312143648216568,-0.3865054593134052,-0.14012670276847777
-0.14020881648242967,-0.3523587985157669,-0.3434472418674563
-0.15582330459453403,-0.2059805647680994,-0.3312648699510881
-0.20683183769602892,-0.19156676061520406,-0.23913892253582253
-0.31172281449935746,-0.1640199559791434,-0.31028632591574207
-0.16114610329023427,-0.33059929649141645,-0.4632966205991287
-0.27555651609148024,-0.2741241348738288,-0.4305751028438084
-0.28332122377447705,-0.2383934930923,-0.5772042321670934
-0.18718141862356222,-0.3498803185228344,-0.49466049262224393
-0.21706832956488878,-0.3419744548484643,-0.3855851913232604
-0.209637017647737,-0.2301496264850088,-0.5196701013314298
-0.0937654945618876,-0.09875142264908374,-0.7029933715387333
-0.145325371740369,-0.04842638815234002,-0.5519004677410461
-0.0646131728811274,-0.16211703743317057,-0.39704190393237826
-0.06079694455599713,-0.012798602734485312,-0.31733406339581166
-0.008797594981677766,-0.07926533053093648,-0.27601390787811164
-0.04941413526913653,-0.01251278157157109,-0.26701431580907903
-0.00561240899875428,0.17532534328703292,-0.10480266335181451
-0.036531039515912106,0.22251039368923708,-0.04403926433361212
-0.22938418117892387,0.01443208536384577,-0.1289025196604192
-0.19572027522937757,-0.1041910014521993,0.08318480161077316
-0.10431145528414804,-0.1822847913668948,0.09949351866501041
-0.2941315495996921,-0.13796514665135431,0.07381806590744605
-0.35375070929776864,-0.11546945846996572,0.030336228224111916
-0.28915428789851816,-0.18287884312023522,0.20211686214933167
-0.1842213760231132,-0.2294823911913666,0.02239417630241365
-0.2139394001626584,-0.146766541071952,-0.16172541565574383
-0.1426009563919216,-0.24279536940101207,-0.12401642481316227
-0.06645445894565027,-0.11322370541077809,-0.23493128501509314
-0.07350561479129232,-0.19903782429752273,-0.25417070768248756
-0.01372388104941942,-0.0804766403096246,-0.34975115751451297
0.07735387527597243,0.08041586117001062,-0.2356729760616388
0.2418272939489873,0.009547534429635268,-0.2572702091062846
-0.008592919126136744,0.2762465987811931,-0.11083356696713932
-0.011573510479341229,0.18944836233762952,-0.07963376209435792
2.458674097814349,0.11882174162339637,0.0926123738588705
1.7691727916437154,1.3230184963091254,0.03330991280603671
1.4266234037981043,1.8129394982228306,0.6307870197999355
0.9475148150155545,1.7021149188068925,1.1541480211391222
0.6688328617397575,1.6044455106390076,1.3195031193486608
0.6211380351638917,1.2812829473953844,1.5227422808049236
0.33358618708870735,0.9138531188325996,1.6607498339177915
0.24084212768093552,0.586108874869808,1.3985582540691324
0.13501101944764204,0.6389885412912919,1.1874751926599554
-0.0558065816984612,0.4263243280900017,1.0595556944037186
-0.30875327148308,0.2224618193529892,0.8891252642977358
-0.14650665355681416,0.16399606536478806,0.8240289157043865
-0.12944352654525296,-0.08550827843370126,0.8997546474639718
-0.08468862518022824,-0.11463380114155262,0.5932124331402994
-0.03947356154937423,-0.12556063446743995,0.3120289820535649
-0.08231738720860117,-0.09834848847675093,0.11385355653714294
-0.12890674931373725,-0.08952476392116146,0.014860372443214153
0.0601645743386528,-0.3832652138488667,0.08374304033403152
1.038746169256814,-0.23414560054802847,-0.13183004390530378
0.5863711490079877,0.30110405554050246,-0.29699685549950694
0.5856868486479536,0.5674158471430414,0.039699332865962014
0.608766886921512,0.5808409059818243,0.3036933279861818
0.3039240399558638,0.7241878300670893,0.4208891521672435
0.17526474721414492,0.6575707148385347,0.6287238696925102
0.08658870646799345,0.5981077828466181,0.5950286619601812
0.12220565522202179,0.46146914873880596,0.6248085325793751
0.11815726087962704,0.2128729592157641,0.714356334221775
0.06421986897144003,0.13453010391736803,0.690099540225237
-0.09589222135634796,-0.042834920516249556,-0.6437426954081953
-0.19516749019907187,0.10183235521051277,-0.6759467957806087
0.03302839368965352,-0.01538258525296643,-0.4421011261492601
-0.03137203309813749,0.047198257128253984,-0.31938729264815346
0.08836976503295595,0.024055702594087607,-0.18966162585621804
0.02549761430168357,0.052923741700823784,-0.09236068017251164
-0.15316850925448405,-0.09031549003923525,0.03084342996184286
-0.09013141266534465,-0.14917188228605108,-0.012692401735864788
-0.028333818329574136,-0.18854480373523913,-0.14638390666975706
-0.0002491473209337361,-0.22513106916743375,-0.1370613805914784
-0.17043276354843767,-0.03228765142836275,-0.1387356458397041
-0.0936999610525188,-0.006319874236685091,0.056517431787119723
0.0358470337650499,-0.234729328201435,-0.09092344411726039
-0.03738893413403296,-0.12030497501725265,-0.10577224011574396
-0.09874663520916963,-0.07220077562966024,-0.1977008513232541
-0.13027442494561356,-0.2333598926672032,-0.2595942307892324
-0.22636055802356286,-0.30274047337086196,-0.16969573895856002
-0.6861606823482039,-0.2454927729462097,-0.2213995942498494
-0.5661482556618641,-0.42034501700092863,-0.31074060777715584
-0.38410279749876874,-0.27927268420460977,-0.3952624222168455
-0.15394462562057054,-0.429932651784739,-0.3918916182833319
0.06931882562915162,-0.3976286096599054,-0.2650523377125351
0.11929837148595368,-0.26016443057079414,-0.28134730635718463
0.18076430500284052,-0.03426847637777998,-0.45803135866739253
0.05382129591950151,0.04506920311960179,-0.34177268452829135
0.09974211689871884,0.07172226992483721,-0.35474763379297336
0.1078392669296995,0.15396299493264406,-0.16365539089204245
0.18356555940625183,0.2296896458793266,-0.007055567728528403
0.12147932043851158,0.06350047387912275,0.12989878285501935
0.10580429302326921,0.1259978282662668,-0.011345520031868339
-0.0340426489245378,0.23381612880468505,0.03850175189853338
0.04432021549008598,0.12610019043358806,0.12345329180042172
0.8866793331542603,0.10743229969929417,0.09062985156322614
0.5772259104647506,0.47688183404984263,0.12862719313734725
0.35618327515897763,0.7003176682196329,0.19133103859412975
0.23064112819514843,0.554309132683851,0.5587565827391173
0.18110426738776136,0.5510904976547483,0.4642972236872253
0.15347801375835884,0.5101695118490733,0.5536726545704995
0.21398264713738632,0.3311118689785862,0.732573406957537
0.37967766535809544,0.269374588911879,0.6006958803216333
0.4111128134624369,0.5094208005992463,0.4759509490745681
0.24576028771412003,0.48303042620471554,0.40248893348846837
0.07161812472467721,-0.9954317029946111,0.47148593518513593
0.07355416056092608,-0.4063999101530204,-0.16796793064212845
0.14992015224030664,-0.22846175023390008,-0.2850838864759414
0.172426055784875,-0.17438917617641658,-0.25270244600831393
0.13734345987071808,0.03082464858740243,-0.21773051828560455
0.3416704359005921,0.023392520662668906,-0.19318119886514395
0.17685525248793801,0.1293230184318719,-0.18960854367118496
0.24270032985231177,0.30807186210207765,-0.13807140257202832
0.08665467358619536,0.3533348378260429,-0.028643541387685913
0.12395145328588786,0.2756205415738534,-0.030290955340686168
0.24151653743312768,0.40693581889680813,0.02776567884262246
0.13029142020959097,0.39350629912713925,0.2156559817472615
0.2922244480233487,0.6408495499234255,0.22853198242009337
0.06662519081489135,0.4575289499715376,0.41299951037605587
0.22609341992220272,0.2560688354867511,0.494490032415744
0.1566231043382667,0.3855273385979604,0.7012637994730835
0.05654929574475462,0.2606840110760873,0.7495116827772498
0.10777365598395938,0.3693557870916331,0.6873246009071061
0.039512350110065604,0.33456578331619047,0.7397398935299183
0.07838604818777571,0.3271631140036625,0.9374117402419315
0.1930861328351957,0.3003618812550496,0.7703416557391316
0.1498316616279693,0.3974110918214633,0.5776903444206882
0.14174949402686862,0.27402860467412654,0.5662221601165488
0.2270698320795379,0.2544018166199005,0.5106106087668497
0.022963268357684585,0.34080136261443134,0.5237365708988625
0.23239976018092523,0.18518462825220103,0.5248511774413701
0.18761820049772318,0.38505598501813065,0.43194012227114426
0.15923489292544016,0.38563234223139387,0.47504139191268907
0.06682106359275528,0.33040585109138715,0.5941450862174171
-0.05587678542617734,0.24495100986589752,0.4780518192948294
0.0803909130941601,-0.033286477271927656,0.37672449272558073
0.09399482667236417,0.17677597310735751,0.2438175278918366
0.010276426001335076,0.34117870414465556,0.09658126872560424
-0.21268709746107367,0.25384688049279414,0.1538729473305241
-0.25100424993582293,0.11680022429507497,0.23362988670560442
-0.3037334148221655,-0.4768328979087139,0.2752811282078192
-0.22253097675345412,-0.2533027465515445,-0.10504484605062742
-0.30832420081989176,-0.3324379432957782,-0.17941109249160675
-0.19149299564165503,-0.37774847217304575,-0.22335740241100632
-1.1071629637831184,-0.3306106989639118,-0.19571998739810995
-0.7407415400104125,-0.7062725793545279,-0.2122715427410213
-0.4737482220055572,-0.7298620416311685,-0.2981838586472829
-0.31197163843374304,-0.6038909602226284,-0.5096470871342881
-0.07436842535867283,-0.5859596255563756,-0.4182153017919714
-0.05607369281550532,-0.5318374982249665,-0.5143241199858514
-0.1073567507183418,-0.2630749904438601,-0.6380242812103216
-0.11976806882431723,-0.40047744272004004,-0.5970776249496768
-0.3262255808399177,-0.458560782392755,-0.50210384893836
-0.14977789072285916,-0.3957035036771154,-0.6315946215268754
-0.10961565912019938,-0.31267130147675565,-0.7162341054589132
0.0736088687925755,-0.15467438138858594,-0.648528811794908
0.054214792054255924,-0.035161913642108564,-0.720013407654299
0.013232616185919449,-0.062188176957917035,-0.6182361518043443
0.18903148401509587,0.03338768804491049,-0.3382181918642346
0.18958031694618294,0.25448389849309444,-0.1309342907957231
0.13866925885434547,0.18278681979839073,0.0799618872015906
0.1364170197402168,0.26852604330898044,0.19260522912866668
0.20044718535008527,0.17580061469943986,0.37397348427709143
0.16007299021429966,0.4132300487572331,0.26318290306478315
0.2856474734665347,0.3477656027077544,0.2843782512867966
0.1515646480211421,0.319448367538488,0.380587611624051
0.15837880241834945,0.21008134413980592,0.39175521592613266
0.32509219755403096,0.37799252470312944,0.40189355577161845
0.2313648861046417,0.40134474627071925,0.49387429619442635
0.05967616375340863,0.3307516370724179,0.3393914984566271
0.08169562688791396,0.29300865809042914,0.32155605751866867
0.21458561515054306,0.09407644199798032,0.19585521547825774
0.17265511246137732,0.2684485030352752,0.3431219967797594
0.07497015243607011,0.3552647413949833,0.3437139520098709
0.035216376711167105,0.33900991480369225,0.4479379508062449
-0.13298775200060797,0.3686681722103885,0.5871696669005935
-0.1556476965513785,0.19428738066967002,0.6078890543428447
-0.08288601100357423,-0.016281935258429248,0.43607495351405406
-0.060575614801646485,0.06606073526909181,0.35309970881590935
-0.07946436356976314,0.08651850482546632,-0.01126017178423433
0.05925151553837617,-0.16179245676741175,-0.009518812459090718
-0.08799208669522723,0.04863296244659297,-1.166440014757333
-0.026944072513587478,-0.019508323767576243,-0.7493507426291837
-0.011178661653485697,-0.15347625293619646,-0.43272216740274494
-0.057200721473571234,-0.2533332724544358,-0.4071075344529913
0.11003547403193123,-0.09557814999809781,-0.42117379653965414
0.04209906139050897,-0.034492658104631334,-0.12537811922091285
0.06766288819651162,0.04335810055158265,0.0014665987066927039
0.07124293764020949,0.03394208984713508,-0.0012651255931798756
0.04614783269716248,0.1287496770920838,-0.06640667083333401
0.10556749060957166,0.09225206459297329,0.012878720285108778
-0.12592282502651062,0.19976775153081794,0.08056477762656472
0.011655033467407802,-0.2327262994141335,0.34513991542899525
-0.0058004393883319145,-0.022989981241024526,0.04451682832209014
0.05721708293442463,-0.1220357647561463,-0.04041110874052723
0.23145509344077586,-0.06368115746281013,-0.05535879470285529
0.9196359194860143,0.09256074275705949,-0.02772751903050024
0.8840867021640375,0.5095925256938844,0.03772493845297038
0.7239261311155875,0.8583514597941477,0.348947497750671
0.5706213139838296,0.762673450161234,0.7509469855732384
0.28480038048681194,0.7731782736125584,0.7553046849638246
0.19294643168146908,0.639183395441289,0.8701203104647279
0.17725457760055682,0.6413543800113727,0.9101110056532231
0.09966254079132489,0.5698486336359377,1.0125665048542694
0.12950378553891323,0.4618577248083149,-1.2573641654729917
0.22822333120840124,0.3268609689511929,-0.6828541805606138
0.1424491494174939,0.3117861517330631,-0.4568810475014726
-0.044290683667183736,0.4177467720710821,-0.27979840738963835
-0.13014271351265932,0.013163710048685856,-0.09265635111326423
0.0731016165547754,0.043808578207145274,-1.3919048279252708
0.2764147121227737,0.1610125039008343,-0.9892930866156936
-0.056450273001415696,0.4639091156609616,-0.7670574057470114
-0.2040550657966802,0.3523773760968331,-0.10740129712459606
-0.004411264206624299,0.16578980476499572,0.1252454766180446
0.08225367093339377,0.1731611097343618,0.18210689793556709
0.06799768004856324,0.13876418851736172,0.12134281356197404
0.019530868347316856,-0.052038328284839896,0.13061168222085154
